OID_,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng,Area_m2,Notes_1,Length_m,Width_m,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_1,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,ID,DOWN_ID,CHAN_ID,LENGTH_M_1,AREA_SQKM,ELEV_M,OUT_DIST,SRC_DIST,FROM_DIST,GRADIENT,MNANPRC_M,MEANANNCMS,WIDTH_M_1,DEPTH_M,MAX_GRAD_D,LAKE,STRM_ORDER,AZIMTH_DEG,SINUOSITY,VAL_WIDTH,FP_WIDTH,DROPMAX,Fish,Basin_ID,VWI_Floor,ValCnstrnt,FlowVel,BFQ,StrmPow,BeavHab,FISH_RESID,GEP_Cum,GEP,IP_CHIN2,CCon,MERGE_SRC,uID
166,1,199,1,166,0,166,main,active,MF Chena QC,Y,10015,EB, , ,873,428.641402405000008,0.000000000000000,MF Chena QC,190.000000000000000,19.000000000000000,10015,EB,{C128E74A-B7FF-473E-96B5-563CBB9F27BD},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,31085.669999999998254,125.799999999999997,AK,190803060304,Lohi Creek-Middle Fork Chena River,S,NM,190803060305,0.000000000000000,0.000000000000000,73067.112474199995631,1,73067.112474199995631, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,300.017841513000008,1943.000000000000000,1942.000000000000000,1.000000000000000,105.355300000000000,873.073800000000006,297.899999999999977,192.637300000000010,84.259129999999999,192.637300000000010,0.003300000000000,0.480400000000000,6.676400000000000,9.986800000000001,0.235600000000000,0.038000000000000,0.000000000000000,5.000000000000000,254.5700073,1.011400000000000,646.484900000000039,370.659699999999987,2.700000000000000,1,5060304,64.7300034,37.115000000000002,0.7154000,1.683000000000000,95.462000000000003,1,1,0.304600000000000,0.219300000000000,0.935300000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHEN,CHEN1943
167,1,200,1,167,0,167,main,active,MF Chena QC,Y,10016,EB, , ,874,341.170124079000004,0.000000000000000,MF Chena QC,155.000000000000000,13.000000000000000,10016,EB,{C128E74A-B7FF-473E-96B5-563CBB9F27BD},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,31085.669999999998254,125.799999999999997,AK,190803060304,Lohi Creek-Middle Fork Chena River,S,NM,190803060305,0.000000000000000,0.000000000000000,73067.112474199995631,1,73067.112474199995631, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,299.799987793000014,1943.000000000000000,1942.000000000000000,1.000000000000000,105.355300000000000,873.073800000000006,297.899999999999977,192.637300000000010,84.259129999999999,192.637300000000010,0.003300000000000,0.480400000000000,6.676400000000000,9.986800000000001,0.235600000000000,0.038000000000000,0.000000000000000,5.000000000000000,254.5700073,1.011400000000000,646.484900000000039,370.659699999999987,2.700000000000000,1,5060304,64.7300034,37.115000000000002,0.7154000,1.683000000000000,95.462000000000003,1,1,0.304600000000000,0.219300000000000,0.935300000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHEN,CHEN1943
168,1,201,1,168,0,168,main,active,MF Chena QC,Y,10017,EB, , ,877,191.055795990000007,0.000000000000000,MF Chena QC,73.000000000000000,38.000000000000000,10017,EB,{C128E74A-B7FF-473E-96B5-563CBB9F27BD},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,31085.669999999998254,125.799999999999997,AK,190803060304,Lohi Creek-Middle Fork Chena River,S,NM,190803060305,0.000000000000000,0.000000000000000,73067.112474199995631,1,73067.112474199995631, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,299.488022280999985,9511.000000000000000,9510.000000000000000,99.000000000000000,108.639600000000002,15.435600000000001,299.387099999999975,193.272649999999999,9.175190000000001,0.110590000000000,0.000000000000000,0.425600000000000,0.077100000000000,1.084700000000000,0.066800000000000,0.038000000000000,0.000000000000000,3.000000000000000,18.9099998,1.159300000000000,400.997000000000014,-9999.000000000000000,2.700000000000000,1,5060304,369.6799927,266.301600000000008,0.0518000,0.004000000000000,0.166000000000000,1,1,0.294400000000000,0.017900000000000,0.301700000000000,0,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHEN,CHEN9511
169,1,202,1,169,0,169,main,active,MF Chena QC,Y,10018,EB, , ,875,284.412850912000010,0.000000000000000,MF Chena QC,82.000000000000000,13.000000000000000,10018,EB,{C128E74A-B7FF-473E-96B5-563CBB9F27BD},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,31085.669999999998254,125.799999999999997,AK,190803060304,Lohi Creek-Middle Fork Chena River,S,NM,190803060305,0.000000000000000,0.000000000000000,73067.112474199995631,1,73067.112474199995631, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,299.501206281999998,9511.000000000000000,9510.000000000000000,99.000000000000000,108.639600000000002,15.435600000000001,299.387099999999975,193.272649999999999,9.175190000000001,0.110590000000000,0.000000000000000,0.425600000000000,0.077100000000000,1.084700000000000,0.066800000000000,0.038000000000000,0.000000000000000,3.000000000000000,18.9099998,1.159300000000000,400.997000000000014,-9999.000000000000000,2.700000000000000,1,5060304,369.6799927,266.301600000000008,0.0518000,0.004000000000000,0.166000000000000,1,1,0.294400000000000,0.017900000000000,0.301700000000000,0,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHEN,CHEN9511
170,1,203,1,170,0,170,main,active,MF Chena QC,M,10019,EB, , ,876,177.548583812000004,0.000000000000000,MF Chena QC,84.000000000000000,12.000000000000000,10019,EB,{C128E74A-B7FF-473E-96B5-563CBB9F27BD},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,31085.669999999998254,125.799999999999997,AK,190803060304,Lohi Creek-Middle Fork Chena River,S,NM,190803060305,0.000000000000000,0.000000000000000,73067.112474199995631,1,73067.112474199995631, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,299.492346650000002,9511.000000000000000,9510.000000000000000,99.000000000000000,108.639600000000002,15.435600000000001,299.387099999999975,193.272649999999999,9.175190000000001,0.110590000000000,0.000000000000000,0.425600000000000,0.077100000000000,1.084700000000000,0.066800000000000,0.038000000000000,0.000000000000000,3.000000000000000,18.9099998,1.159300000000000,400.997000000000014,-9999.000000000000000,2.700000000000000,1,5060304,369.6799927,266.301600000000008,0.0518000,0.004000000000000,0.166000000000000,1,1,0.294400000000000,0.017900000000000,0.301700000000000,0,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHEN,CHEN9511
171,1,204,1,171,0,171,side,active,MF Chena QC,M,10020,EB, , ,878,156.090430937000008,0.000000000000000,MF Chena QC,65.000000000000000,13.000000000000000,10020,EB,{E9F3775E-804B-413A-827C-830D8C5D7B23},{A5D425A5-2187-42D6-A869-6B3A3656B892}, , , ,4/30/2015 0:00:00,0,36699.129999999997381,148.520000000000010,AK,190803060102,Headwaters Middle Fork Chena River,S,NM,190803060103,0.000000000000000,0.000000000000000,63009.401633000001311,1,63009.401633000001311, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,574.140605565999977,3967.000000000000000,3966.000000000000000,98.000000000000000,107.426400000000001,15.706400000000000,569.473700000000008,254.753839999999997,7.705950000000000,0.215930000000000,0.048700000000000,0.543600000000000,0.109800000000000,1.293200000000000,0.073800000000000,0.138500000000000,0.000000000000000,2.000000000000000,283.2900085,1.069100000000000,53.666800000000002,46.386499999999998,6.336700000000000,1,5060103,41.5000000,35.869000000000000,1.2263000,0.117000000000000,675.320000000000050,0,1,0.338000000000000,0.213200000000000,0.113600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHEN,CHEN3967
172,1,205,1,172,0,172,side,active,MF Chena QC,Y,10021,EB, , ,879,560.833999313000049,0.000000000000000,MF Chena QC,174.000000000000000,64.000000000000000,10021,EB,{E9F3775E-804B-413A-827C-830D8C5D7B23},{A5D425A5-2187-42D6-A869-6B3A3656B892}, , , ,4/30/2015 0:00:00,0,36699.129999999997381,148.520000000000010,AK,190803060102,Headwaters Middle Fork Chena River,S,NM,190803060103,0.000000000000000,0.000000000000000,63009.401633000001311,1,63009.401633000001311, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,576.665522665000026,3967.000000000000000,3966.000000000000000,98.000000000000000,107.426400000000001,15.706400000000000,569.473700000000008,254.753839999999997,7.705950000000000,0.215930000000000,0.048700000000000,0.543600000000000,0.109800000000000,1.293200000000000,0.073800000000000,0.138500000000000,0.000000000000000,2.000000000000000,283.2900085,1.069100000000000,53.666800000000002,46.386499999999998,6.336700000000000,1,5060103,41.5000000,35.869000000000000,1.2263000,0.117000000000000,675.320000000000050,0,1,0.338000000000000,0.213200000000000,0.113600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHEN,CHEN3967
173,1,206,1,173,0,173,side,active,MF Chena QC,Y,10022,EB, , ,881,204.621181460000003,0.000000000000000,MF Chena QC,95.000000000000000,10.000000000000000,10022,EB,{E9F3775E-804B-413A-827C-830D8C5D7B23},{A5D425A5-2187-42D6-A869-6B3A3656B892}, , , ,4/30/2015 0:00:00,0,36699.129999999997381,148.520000000000010,AK,190803060102,Headwaters Middle Fork Chena River,S,NM,190803060103,0.000000000000000,0.000000000000000,63009.401633000001311,1,63009.401633000001311, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,573.339033894999943,2572.000000000000000,2571.000000000000000,1.000000000000000,107.781700000000001,194.843500000000006,559.923199999999952,255.372189999999989,21.524249999999999,255.372189999999989,0.000000000000000,0.562900000000000,1.675800000000000,5.020000000000000,0.159400000000000,0.138500000000000,0.000000000000000,4.000000000000000,229.0099945,1.243500000000000,447.766399999999976,263.912800000000004,6.336700000000000,1,5060102,89.1999969,52.572000000000003,0.0953000,0.076000000000000,0.803000000000000,1,1,0.360800000000000,0.172300000000000,0.841600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHEN,CHEN2572
174,1,207,1,174,0,174,side,active,MF Chena QC,Y,10023,EB, , ,880,170.381833257000011,0.000000000000000,MF Chena QC,70.000000000000000,13.000000000000000,10023,EB,{E9F3775E-804B-413A-827C-830D8C5D7B23},{A5D425A5-2187-42D6-A869-6B3A3656B892}, , , ,4/30/2015 0:00:00,0,36699.129999999997381,148.520000000000010,AK,190803060102,Headwaters Middle Fork Chena River,S,NM,190803060103,0.000000000000000,0.000000000000000,63009.401633000001311,1,63009.401633000001311, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,570.681890823999993,2572.000000000000000,2571.000000000000000,1.000000000000000,107.781700000000001,194.843500000000006,559.923199999999952,255.372189999999989,21.524249999999999,255.372189999999989,0.000000000000000,0.562900000000000,1.675800000000000,5.020000000000000,0.159400000000000,0.138500000000000,0.000000000000000,4.000000000000000,229.0099945,1.243500000000000,447.766399999999976,263.912800000000004,6.336700000000000,1,5060102,89.1999969,52.572000000000003,0.0953000,0.076000000000000,0.803000000000000,1,1,0.360800000000000,0.172300000000000,0.841600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHEN,CHEN2572
175,1,208,1,175,0,175,side,active,MF Chena QC,Y,10024,EB, , ,882,334.437756424999975,0.000000000000000,MF Chena QC,79.000000000000000,27.000000000000000,10024,EB,{E9F3775E-804B-413A-827C-830D8C5D7B23},{A5D425A5-2187-42D6-A869-6B3A3656B892}, , , ,4/30/2015 0:00:00,0,36699.129999999997381,148.520000000000010,AK,190803060102,Headwaters Middle Fork Chena River,S,NM,190803060103,0.000000000000000,0.000000000000000,63009.401633000001311,1,63009.401633000001311, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,580.520833240000002,2572.000000000000000,2571.000000000000000,1.000000000000000,107.781700000000001,194.843500000000006,559.923199999999952,255.372189999999989,21.524249999999999,255.372189999999989,0.000000000000000,0.562900000000000,1.675800000000000,5.020000000000000,0.159400000000000,0.138500000000000,0.000000000000000,4.000000000000000,229.0099945,1.243500000000000,447.766399999999976,263.912800000000004,6.336700000000000,1,5060102,89.1999969,52.572000000000003,0.0953000,0.076000000000000,0.803000000000000,1,1,0.360800000000000,0.172300000000000,0.841600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHEN,CHEN2572
176,1,209,1,176,0,176,side,active,MF Chena QC,M,10025,EB, , ,883,230.427086739999993,0.000000000000000,MF Chena QC,101.000000000000000,8.000000000000000,10025,EB,{E9F3775E-804B-413A-827C-830D8C5D7B23},{A5D425A5-2187-42D6-A869-6B3A3656B892}, , , ,4/30/2015 0:00:00,0,36699.129999999997381,148.520000000000010,AK,190803060102,Headwaters Middle Fork Chena River,S,NM,190803060103,0.000000000000000,0.000000000000000,63009.401633000001311,1,63009.401633000001311, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,609.014519835999977,2603.000000000000000,2602.000000000000000,1.000000000000000,112.781700000000001,181.572699999999998,606.772100000000023,258.404980000000023,18.491450000000000,258.404980000000023,0.000600000000000,0.566400000000000,1.569000000000000,4.858200000000000,0.156500000000000,0.138500000000000,0.000000000000000,4.000000000000000,213.6399994,1.183500000000000,471.628800000000012,265.042300000000012,6.336700000000000,1,5060102,97.0800018,54.558000000000000,0.2304000,0.175000000000000,3.609000000000000,1,1,0.365700000000000,0.282100000000000,0.830700000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHEN,CHEN2603
177,1,210,1,177,0,177,side,active,MF Chena QC,M,10026,EB, , ,884,313.377483696000013,0.000000000000000,MF Chena QC,110.000000000000000,22.000000000000000,10026,EB,{E9F3775E-804B-413A-827C-830D8C5D7B23},{A5D425A5-2187-42D6-A869-6B3A3656B892}, , , ,4/30/2015 0:00:00,0,36699.129999999997381,148.520000000000010,AK,190803060102,Headwaters Middle Fork Chena River,S,NM,190803060103,0.000000000000000,0.000000000000000,63009.401633000001311,1,63009.401633000001311, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,610.006775320999964,3709.000000000000000,3708.000000000000000,50.000000000000000,110.355300000000000,31.341799999999999,609.722399999999993,259.931429999999978,7.640350000000000,0.253170000000000,0.000000000000000,0.557600000000000,0.236900000000000,1.896500000000000,0.091700000000000,0.138500000000000,0.000000000000000,2.000000000000000,171.8699951,1.086200000000000,182.307199999999995,181.739800000000002,6.336700000000000,1,5060102,96.1299973,95.829999999999998,0.0648000,0.011000000000000,0.295000000000000,1,1,0.359700000000000,0.000800000000000,0.438400000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHEN,CHEN3709
178,1,211,1,178,0,178,side,active,MF Chena QC,Y,10027,EB, , ,885,1027.669408440000097,0.000000000000000,MF Chena QC,228.000000000000000,25.000000000000000,10027,EB,{E9F3775E-804B-413A-827C-830D8C5D7B23},{A5D425A5-2187-42D6-A869-6B3A3656B892}, , , ,4/30/2015 0:00:00,0,36699.129999999997381,148.520000000000010,AK,190803060102,Headwaters Middle Fork Chena River,S,NM,190803060103,0.000000000000000,0.000000000000000,63009.401633000001311,1,63009.401633000001311, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,609.991795497999988,3708.000000000000000,3707.000000000000000,50.000000000000000,126.923900000000003,31.777999999999999,609.721099999999979,259.814979999999991,7.756800000000000,0.136720000000000,0.000000000000000,0.557100000000000,0.238400000000000,1.902400000000000,0.091900000000000,0.138500000000000,0.000000000000000,2.000000000000000,142.1799927,1.090000000000000,283.252499999999998,252.211600000000004,6.336700000000000,1,5060102,148.8899994,132.581999999999994,0.0649000,0.011000000000000,0.296000000000000,1,1,0.354800000000000,0.000600000000000,0.439400000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHEN,CHEN3708
179,1,212,1,179,0,179,side,active,MF Chena QC,M,10028,EB, , ,886,868.293750391000003,0.000000000000000,MF Chena QC,423.000000000000000,20.000000000000000,10028,EB,{E9F3775E-804B-413A-827C-830D8C5D7B23},{A5D425A5-2187-42D6-A869-6B3A3656B892}, , , ,4/30/2015 0:00:00,0,36699.129999999997381,148.520000000000010,AK,190803060102,Headwaters Middle Fork Chena River,S,NM,190803060103,0.000000000000000,0.000000000000000,63009.401633000001311,1,63009.401633000001311, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,609.205529066000054,2621.000000000000000,2620.000000000000000,1.000000000000000,108.639600000000002,146.984900000000010,606.831500000000005,260.205890000000011,16.690539999999999,260.205890000000011,0.001500000000000,0.569700000000000,1.263400000000000,4.361700000000000,0.147200000000000,0.138500000000000,0.000000000000000,4.000000000000000,194.3000031,1.079500000000000,199.394900000000007,203.039899999999989,6.336700000000000,1,5060102,45.7099991,46.551000000000002,0.3492000,0.224000000000000,12.778000000000000,1,1,0.368800000000000,0.033000000000000,0.782900000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHEN,CHEN2621
180,1,213,2,180,0,180,main,active,MF Chena QC,Y,10029,EB, , ,887,315.993808130999980,0.000000000000000,MF Chena QC,146.000000000000000,16.000000000000000,10029,EB,{5B5377CB-55A5-42D9-9CBC-78E99298EBAE},{A5D425A5-2187-42D6-A869-6B3A3656B892}, , , ,4/30/2015 0:00:00,0,11664.799999999999272,47.210000000000001,AK,190803060101,190803060101,S,NM,190803060102,0.000000000000000,0.000000000000000,29980.994527599999856,1,29980.994527599999856, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,639.990810940999950,3506.000000000000000,3505.000000000000000,436.000000000000000,107.781700000000001,3.098600000000000,632.574299999999994,264.058470000000000,2.250610000000000,0.140670000000000,0.046800000000000,0.517600000000000,0.017900000000000,0.524100000000000,0.044200000000000,0.138500000000000,0.000000000000000,1.000000000000000,338.2099915,1.107700000000000,116.466800000000006,60.265300000000003,6.336700000000000,1,5060101,222.2200012,114.620000000000005,0.8304000,0.019000000000000,248.298000000000002,0,1,0.358600000000000,0.151500000000000,0.062300000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHEN,CHEN3506
181,1,214,1,181,0,181,side,active,MF Chena QC,M,10030,EB, , ,888,104.199095358999998,0.000000000000000,MF Chena QC,45.000000000000000,10.000000000000000,10030,EB,{E9F3775E-804B-413A-827C-830D8C5D7B23},{A5D425A5-2187-42D6-A869-6B3A3656B892}, , , ,4/30/2015 0:00:00,0,36699.129999999997381,148.520000000000010,AK,190803060102,Headwaters Middle Fork Chena River,S,NM,190803060103,0.000000000000000,0.000000000000000,63009.401633000001311,1,63009.401633000001311, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,642.423854772000027,2669.000000000000000,2668.000000000000000,1.000000000000000,101.213200000000001,113.230699999999999,638.964699999999993,264.158669999999972,12.737760000000000,264.158669999999972,0.023500000000000,0.576800000000000,0.973300000000000,3.830800000000000,0.136800000000000,0.138500000000000,0.000000000000000,4.000000000000000,261.5100098,1.014200000000000,683.514000000000010,116.439899999999994,6.336700000000000,1,5060102,178.4299927,30.395000000000000,1.3135999,0.688000000000000,694.110000000000014,1,1,0.375900000000000,0.021800000000000,0.545200000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHEN,CHEN2669
