OID_,Join_Count,TARGET_FID,gridcode,rca_id,uRCA,uRCA_int,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng,Area_m2,Notes_1,Length_m,Width_m,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_1,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,Shape_Length,Shape_Area
1672,,,1605,1605.000000000000000,1605,1605,0,1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15851.535179043537937,12348354.387585116550326
1673,,,1606,1606.000000000000000,1606,1606,0,1673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2875.081097589414640,266260.149052458058577
1674,,,1607,1607.000000000000000,1607,1607,0,1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4489.091219935763547,671357.713188695255667
1675,,,1608,1608.000000000000000,1608,1608,0,1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.831499317102498,639366.036563924630173
1676,,,1609,1609.000000000000000,1609,1609,0,1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3927.609829875046671,853934.993776769959368
1677,,,1610,1610.000000000000000,1610,1610,0,1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7235.753096190247561,2191432.656336023006588
1678,,,1611,1611.000000000000000,1611,1611,0,1678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11928.387493253107095,7133706.422355306334794
1679,,,1612,1612.000000000000000,1612,1612,0,1679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2725.470848418617607,260754.039723538298858
1680,,,1613,1613.000000000000000,1613,1613,0,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21715.408968739877309,17672274.098817791789770
1681,,,1614,1614.000000000000000,1614,1614,0,1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3085.650273607539020,515279.396335051336791
1682,1,834,1615,1615.000000000000000,1615,1615,1,1682,1,701,Side,inactive, ,Y,5411,RA,Inactive,Y,460,418.646345175000022,3724.656343440000001, ,57.000000000000000,32.000000000000000,5411,RA,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,76435.943086800005403,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,498.459667873000001,7692.195320461649317,2539173.428431009408087
1683,1,835,1616,1616.000000000000000,1616,1616,1,1683,1,702,Side,active, ,Y,5412,RA,Active,Y,461,287.102842705000000,962.796182147999957, ,130.000000000000000,11.000000000000000,5412,RA,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,76435.943086800005403,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,517.408171038999967,13718.970459888447294,9918148.701648248359561
1684,,,1617,1617.000000000000000,1617,1617,0,1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6030.956272300437377,1457865.822652393020689
1685,,,1618,1618.000000000000000,1618,1618,0,1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5631.040832086064256,938936.371857006335631
1686,,,1619,1619.000000000000000,1619,1619,0,1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14308.594521762981458,8998738.057247437536716
1687,,,1620,1620.000000000000000,1620,1620,0,1687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701.386829590353045,249227.764492198242806
1688,,,1621,1621.000000000000000,1621,1621,0,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.594522916093183,83498.378445184993325
1689,,,1622,1622.000000000000000,1622,1622,0,1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17236.448480731229211,12278126.473256297409534
1690,,,1623,1623.000000000000000,1623,1623,0,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15507.603748967116189,7661672.582961999811232
1691,,,1624,1624.000000000000000,1624,1624,0,1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.895711556614060,174205.585327365697594
1692,,,1625,1625.000000000000000,1625,1625,0,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6201.835117860593527,1919581.589743618154898
1693,,,1626,1626.000000000000000,1626,1626,0,1693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10454.208158406367147,5202753.909587069414556
1694,,,1627,1627.000000000000000,1627,1627,0,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13217.698909465061661,7992813.833943979814649
1695,1,1023,1628,1628.000000000000000,1628,1628,2,1695,0,869,Side,active, ,M,10276,RA,Active,M,644,176.787037880000014,354.403545786999985, ,37.000000000000000,7.000000000000000,10276,RA,{B3514153-BAB3-4DA3-8BE8-FC6ADA638A9A},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,30039.610000000000582,121.569999999999993,AK,190803031405,190803031405,S,NM,190803031407,0.000000000000000,0.000000000000000,54696.378359599999385,1,54696.378359599999385, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1124.035803159999887,19939.032673059373337,14630892.459634387865663
1696,,,1629,1629.000000000000000,1629,1629,0,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.011225614886371,113734.821601591174840
1697,,,1630,1630.000000000000000,1630,1630,0,1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10860.244728018747992,3538776.081073142122477
1698,,,1631,1631.000000000000000,1631,1631,0,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13288.484291667526122,7651992.324420087970793
1699,,,1632,1632.000000000000000,1632,1632,0,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9570.736671816650414,4829452.377910639159381
1700,,,1633,1633.000000000000000,1633,1633,0,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11640.673131765128346,5879336.334862694144249
1701,,,1634,1634.000000000000000,1634,1634,0,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11307.149069570037682,5960591.593978616409004
1702,,,1635,1635.000000000000000,1635,1635,0,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5920.729547227620969,1553475.472306289710104
1703,,,1636,1636.000000000000000,1636,1636,0,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10654.573265443352284,6659510.074604354798794
1704,,,1637,1637.000000000000000,1637,1637,0,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4195.561667640246014,921831.488730464945547
1705,,,1638,1638.000000000000000,1638,1638,0,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4648.024573896941547,990808.423077258979902
1706,,,1639,1639.000000000000000,1639,1639,0,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.743707288350151,206327.112686041655252
1707,,,1640,1640.000000000000000,1640,1640,0,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7834.427153755336803,3023120.761558855418116
1708,,,1641,1641.000000000000000,1641,1641,0,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15401.471002704622151,11072895.224463872611523
1709,,,1642,1642.000000000000000,1642,1642,0,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6396.703434209201077,1068802.509847369277850
1710,,,1643,1643.000000000000000,1643,1643,0,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11829.724460934743547,4952847.414269167929888
1711,,,1644,1644.000000000000000,1644,1644,0,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6156.218031794855051,1365078.415122495265678
1712,,,1645,1645.000000000000000,1645,1645,0,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8603.874188291740211,3164523.431119793094695
1713,,,1646,1646.000000000000000,1646,1646,0,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.854587650311466,17.098484602706556
1714,,,1646,1646.000000000000000,1646,1646,0,1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18161.275222290376405,12294447.147421659901738
1715,,,1647,1647.000000000000000,1647,1647,0,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3480.361040863483140,539617.787587161292322
1716,,,1648,1648.000000000000000,1648,1648,0,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4217.379814568143956,733040.575492973322980
1717,,,1649,1649.000000000000000,1649,1649,0,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.522713180554319,66287.000759603819461
1718,,,1650,1650.000000000000000,1650,1650,0,1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7906.623229420025382,2870177.167115371208638
1719,,,1651,1651.000000000000000,1651,1651,0,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7623.457930557805412,3035470.893403890542686
1720,,,1652,1652.000000000000000,1652,1652,0,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4958.333849639311666,1337638.774964496493340
1721,,,1653,1653.000000000000000,1653,1653,0,1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6884.784856973418755,1894272.532512832432985
1722,,,1654,1654.000000000000000,1654,1654,0,1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12546.101298415851488,7696540.239906060509384
1723,,,1655,1655.000000000000000,1655,1655,0,1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9510.713055218617228,4301012.452744562178850
1724,,,1656,1656.000000000000000,1656,1656,0,1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.747493537221089,99234.931954276224133
1725,,,1657,1657.000000000000000,1657,1657,0,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600.509006838536152,8926045.224256880581379
1726,,,1658,1658.000000000000000,1658,1658,0,1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6897.302416797132537,2243638.311768440064043
1727,,,1659,1659.000000000000000,1659,1659,0,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11869.769943359675381,6863681.582607286050916
1728,,,1660,1660.000000000000000,1660,1660,0,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18614.088393019977957,14531125.697650695219636
1729,,,1661,1661.000000000000000,1661,1661,0,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.000000000000000,25.000000000000000
1730,,,1661,1661.000000000000000,1661,1661,0,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.999999996274710,24.999999990686774
1731,,,1661,1661.000000000000000,1661,1661,0,1731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10185.468590268861590,4360328.560873784124851
1732,,,1662,1662.000000000000000,1662,1662,0,1732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19364.351738353427208,12320673.447514880448580
1733,,,1663,1663.000000000000000,1663,1663,0,1733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.854464233522336,17.098265388253932
1734,1,854,1663,1663.000000000000000,1663,1663,2,1734,1,721,Off,active, ,M,5431,RA,Active,M,480,132.587175507000012,822.595724973999950, ,36.000000000000000,27.000000000000000,5431,RA,{D17FD3C3-C9E1-46F5-A2F0-8B56BB3F8573},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39027.470000000001164,157.939999999999998,AK,190803050505,South Fork Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,93580.263622900005430,1,93580.263501399997040,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,529.309977602999993,10570.206657867995091,5129217.651010209694505
1735,,,1664,1664.000000000000000,1664,1664,0,1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.397075052969285,68724.752699368356843
1736,,,1665,1665.000000000000000,1665,1665,0,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6452.396033101439571,1219489.032109229126945
1737,,,1666,1666.000000000000000,1666,1666,0,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5215.256481426125902,1343597.524077595211565
1738,,,1667,1667.000000000000000,1667,1667,0,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7431.721106292652621,1811859.830931846983731
1739,,,1668,1668.000000000000000,1668,1668,0,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10923.282489706261913,4703474.099689869210124
1740,1,547,1669,1669.000000000000000,1669,1669,1,1740,1,457,Main,active,Error,N,5122,RA,Active,N,173,75.575797738000006,123.842872356000001, ,33.000000000000000,5.000000000000000,5122,RA,{AED26ED3-F942-44A9-AD2E-88D5A4FE85AE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18134.000000000000000,73.390000000000001,AK,190803050801,190803050801,M,NM,190803050802,0.000000000000000,0.000000000000000,46890.984335100001772,1,46890.984335100001772, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,290.693975061999993,6600.572036873782054,2241522.594589422456920
1741,,,1670,1670.000000000000000,1670,1670,0,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7517.715949646773879,2897684.281963497400284
1742,,,1671,1671.000000000000000,1671,1671,0,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11488.814282795881809,5044221.391584554687142
1743,,,1672,1672.000000000000000,1672,1672,0,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.854464234350260,17.098265389881885
1744,,,1672,1672.000000000000000,1672,1672,0,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8595.477680184885685,2217114.923081572167575
1745,,,1673,1673.000000000000000,1673,1673,0,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5132.388867854409000,1505062.573265620041639
1746,,,1674,1674.000000000000000,1674,1674,0,1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11228.434697699856770,5518837.392430984415114
1747,,,1675,1675.000000000000000,1675,1675,0,1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7231.165571217477009,3093931.787052830215544
1748,,,1676,1676.000000000000000,1676,1676,0,1748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9281.682957183860708,4349946.757691498845816
1749,,,1677,1677.000000000000000,1677,1677,0,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7409.236507229617928,2232041.703114763833582
1750,,,1678,1678.000000000000000,1678,1678,0,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11342.842097539758470,5606708.056618257425725
1751,,,1679,1679.000000000000000,1679,1679,0,1751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10771.715875069245158,4179742.174512251745909
1752,,,1680,1680.000000000000000,1680,1680,0,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11794.876042927315211,6944098.421551126055419
1753,,,1681,1681.000000000000000,1681,1681,0,1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343.557591065366523,220968.802516849013045
1754,,,1682,1682.000000000000000,1682,1682,0,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6726.346872281229480,1574308.642303368309513
1755,,,1683,1683.000000000000000,1683,1683,0,1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11038.345606351636889,4831549.636267207562923
1756,,,1684,1684.000000000000000,1684,1684,0,1756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8236.167947313269906,3666640.784104358404875
1757,,,1685,1685.000000000000000,1685,1685,0,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.000000007450581,50.000000037252903
1758,,,1686,1686.000000000000000,1686,1686,0,1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.810937192372620,2061.033672340105113
1759,,,1687,1687.000000000000000,1687,1687,0,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7932.047960923003302,2906355.882882627658546
1760,,,1688,1688.000000000000000,1688,1688,0,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7892.462090944860392,3155251.390390275977552
1761,,,1689,1689.000000000000000,1689,1689,0,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9672.184986740719978,4314821.696181377395988
1762,,,1690,1690.000000000000000,1690,1690,0,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5722.128183908382198,1302425.123807772528380
1763,,,1691,1691.000000000000000,1691,1691,0,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6148.871776483862050,1262662.787979091983289
1764,,,1692,1692.000000000000000,1692,1692,0,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12325.018175074352257,6953715.953471223823726
1765,,,1693,1693.000000000000000,1693,1693,0,1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8757.286349247357066,3666366.618404140230268
1766,,,1694,1694.000000000000000,1694,1694,0,1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7369.682286051555820,2675487.904455413110554
1767,,,1695,1695.000000000000000,1695,1695,0,1767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17095.554728345137846,7167855.152199389412999
1768,,,1696,1696.000000000000000,1696,1696,0,1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4097.135660270599146,710665.673746551736258
1769,,,1697,1697.000000000000000,1697,1697,0,1769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12504.680836098699729,6506280.022642322815955
1770,,,1698,1698.000000000000000,1698,1698,0,1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9113.829684225798701,3769904.942338064312935
1771,,,1699,1699.000000000000000,1699,1699,0,1771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.517536195980597,33006.895195013486955
1772,,,1700,1700.000000000000000,1700,1700,0,1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7525.953955888208839,2973760.525813228916377
1773,,,1701,1701.000000000000000,1701,1701,0,1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12652.045662499403988,5879901.423831482417881
1774,,,1702,1702.000000000000000,1702,1702,0,1774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5888.193007936836693,1185175.211249314714223
1775,,,1703,1703.000000000000000,1703,1703,0,1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.519700811580265,48271.547073828442080
1776,,,1704,1704.000000000000000,1704,1704,0,1776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12572.325388187819044,7529777.387306661345065
1777,,,1705,1705.000000000000000,1705,1705,0,1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14649.701104510622827,10437412.474346034228802
