OID_,Join_Count,TARGET_FID,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Leng,Surveyed,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_1,Z_Mean,Avg_Slope,Shape_Le_2,Num_of_dam,Shape_Length,Shape_Area,Point_Count
190,4,191,{01A30922-17DC-46E5-B810-981A8D2359E2},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,35455.160000000003492,143.479999999999990,AK,190803090507,Buster Creek-Chatanika River,S,NM,190803090508,0.000000000000000,0.000000000000000,71282.598090900006355,1,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,0.000000000000000,0.000000000000000,71282.598090900006355,0.000000000000000,71282.598090908548329,143481946.230053305625916,20
191,1,192,{40D0EBBC-B55C-43DE-9689-8B3CCD253A3C},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,26985.750000000000000,109.209999999999994,AK,190803050805,Redmond Creek,S,TF,190803050806,0.000000000000000,0.000000000000000,57189.877782000003208,1, ,1241.900000000000091,Z82, , , ,11/1/1968 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Digitized from 1976 Landsat image P73 R15.,26135,1968,3/12/2008 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1968.000000000000000,1960.000000000000000,10626.936246799999935,0.000000000000000,0.000000000000000,57189.877782000003208,0.000000000000000,57189.877782048315566,109207678.551299110054970,0
192,4,193,{7ABE49B7-3F22-4088-8F46-F4235049DA7B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,30326.369999999998981,122.730000000000004,AK,190803050704,Outlet McCoy Creek,S,NM,190803050806,0.000000000000000,0.000000000000000,61128.340447299997322,1,468,1049.259999999999991,KF0X,611468,PNKF0X,1164,7/21/2016 0:00:00,Yes,GPS, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39291,2016,7/22/2016 0:00:00,jljenkins,No,8/5/2016 0:00:00,,89652EA5-C028-44E4-9522-8FB44C8AFE67,N,2010 - 2019,2016.000000000000000,2010.000000000000000,19982.227441200000612,0.000000000000000,0.000000000000000,61128.340447299997322,0.000000000000000,61128.340447349924943,122726542.446525424718857,0
193,5,194,{859B93FB-D14C-45B0-9826-AD32D79F1CFC},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18280.080000000001746,73.980000000000004,AK,190803060409,190803060409-Chena River,S,IT,190803060602,0.000000000000000,0.000000000000000,47396.902919200001634,1,235,50964.790000000000873,N3UW,111235,PNN3UW,54050,8/5/2021 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Perimeter updated using Sentinel-2 imagery.,68032,2021,8/6/2021 0:00:00,jljenkins, ,9/27/2021 0:00:00,,{D801B0C1-8B9C-4B60-A450-2496BEF3F70A},N,2020 - 2029,2021.000000000000000,2020.000000000000000,237825.033522999990964,0.000000000000000,0.000000000000000,47396.902919200001634,0.000000000000000,47396.902919234518777,73976845.436728626489639,5
194,4,195,{521F5D66-2F22-406F-851C-7466D21420A3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,33488.080000000001746,135.520000000000010,AK,190803060403,Boulder Creek-North Fork Chena River,M,IT,190803060409,0.000000000000000,0.000000000000000,65847.962306500005070,1,235,50964.790000000000873,N3UW,111235,PNN3UW,54050,8/5/2021 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Perimeter updated using Sentinel-2 imagery.,68032,2021,8/6/2021 0:00:00,jljenkins, ,9/27/2021 0:00:00,,{D801B0C1-8B9C-4B60-A450-2496BEF3F70A},N,2020 - 2029,2021.000000000000000,2020.000000000000000,237825.033522999990964,0.000000000000000,0.000000000000000,65847.962306500005070,0.000000000000000,65847.962306454079226,135521452.821757316589355,12
195,2,196,{36F3B310-3E65-4614-BAEB-8C9DA7C055A8},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,24986.169999999998254,101.120000000000005,AK,190803060301,Teuchet Creek,S,NM,190803060304,0.000000000000000,0.000000000000000,50602.919913199999428,1,349,1880.369999999999891, ,311349, ,200,12/1/2004 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1229,2003,3/14/2019 0:00:00,jljenkins, ,9/1/1958 0:00:00,, ,N,2000 - 2009,2003.000000000000000,2000.000000000000000,14925.254905199999484,0.000000000000000,0.000000000000000,50602.919913199999428,0.000000000000000,50602.919913199380971,101115427.795882388949394,4
196,4,197,{7F5614B6-73BD-45E8-9F24-272A9F2496FA},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39529.110000000000582,159.969999999999999,AK,190803031708,Lower South Fork Goodpaster River,S,NM,190803031809,0.000000000000000,0.000000000000000,87072.417635599995265,1,207,58078.949999999997090,F38A,112207,PNF38A, ,6/10/2011 0:00:00,Yes,GPS,Helicopter, ,0.000000000000000, ,None Recorded,34868,2011,6/10/2011 0:00:00,DNR Delta,No,8/10/2011 0:00:00,, ,N,2010 - 2019,2011.000000000000000,2010.000000000000000,126404.151492000004509,476.550060336999991,21.957477066300001,87072.417635599995265,0.000000000000000,87072.417635550082196,159968643.102834105491638,1
197,3,198,{6F53D967-A967-48B7-BD27-B9857EB761DD},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,11017.250000000000000,44.590000000000003,AK,190803031804,Sevenmile Creek,S,NM,190803031806,0.000000000000000,0.000000000000000,27342.158253599998716,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,724.666838395000013,37.620357411999997,27342.158253599998716,0.000000000000000,27342.158253587553190,44585245.346297815442085,0
198,6,199,{186510D4-EE51-4C85-B4AB-D962CA14D631},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39018.889999999999418,157.900000000000006,AK,190803031802,190803031802-Goodpaster River,S,NM,190803031806,0.000000000000000,0.000000000000000,67009.527159599994775,1,396,999.970000000000027,JTB7,512396,PNJTB7,1043,6/27/2015 0:00:00,Yes,Digitized,Other,D - Within 1 KiloMeter,1000.000000000000000, ,MODIS/VIIRS,38220,2015,7/2/2015 0:00:00,jljenkins,No,8/13/2015 0:00:00,,A6318EDF-55AB-4598-8E70-12435FAA7E2B,N,2010 - 2019,2015.000000000000000,2010.000000000000000,7434.258811089999654,668.069969343000025,32.713421104699997,67009.527159599994775,0.000000000000000,67009.527159636068973,157903865.903597116470337,0
199,1,200,{400A703C-863E-4386-8518-5A4A93028155},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,9471.040000000000873,38.329999999999998,AK,190803050405,Lower Boulder Creek,M,NM,190803050406,0.000000000000000,0.000000000000000,35569.732547500003420,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1523.186535730000060,65.971128693500006,35569.732547500003420,0.000000000000000,35569.732547520288790,38327922.283301271498203,5
200,1,201,{E9F3775E-804B-413A-827C-830D8C5D7B23},{A5D425A5-2187-42D6-A869-6B3A3656B892}, , , ,4/30/2015 0:00:00,0,36699.129999999997381,148.520000000000010,AK,190803060102,Headwaters Middle Fork Chena River,S,NM,190803060103,0.000000000000000,0.000000000000000,63009.401633000001311,1, ,41711.000000000000000,55, , , ,11/1/1958 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Northern edge of the perimeter (northside of the Middle Fork of the Chena) modified using 2002 Landsat image P69 R14.  Unable to verify southern boundary.,27398,1958,10/14/2008 0:00:00,jhrobak,No,9/1/1958 0:00:00,, ,N,1950 - 1959,1958.000000000000000,1950.000000000000000,110860.335640999997850,0.000000000000000,0.000000000000000,63009.401633000001311,0.000000000000000,63009.401632999069989,148516093.219806641340256,12
201,0,202,{DC705F5C-8C37-41F5-AC1F-F138E4549580},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,28326.880000000001019,114.629999999999995,AK,190803050103,190803050103,S,NM,190803050108,0.000000000000000,0.000000000000000,49665.658339599998726,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,49665.658339599998726,0.000000000000000,49665.658339648231049,114634809.681659296154976,1
202,5,203,{3D70B84C-4AC4-48A1-A8DE-0672D8AE34BF},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,35800.029999999998836,144.879999999999995,AK,190803031509,190803031509-Goodpaster River,S,NM,190803031511,0.000000000000000,0.000000000000000,61688.740668999998888,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,814.149943569000015,25.365547528800001,61688.740668999998888,0.000000000000000,61688.740669010679994,144877563.944565057754517,3
203,0,204,{B3514153-BAB3-4DA3-8BE8-FC6ADA638A9A},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,30039.610000000000582,121.569999999999993,AK,190803031405,190803031405,S,NM,190803031407,0.000000000000000,0.000000000000000,54696.378359599999385,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1118.786704200000031,33.917406915199997,54696.378359599999385,0.000000000000000,54696.378359604481375,121565985.215198084712029,2
204,0,205,{141E8B79-999E-4C01-B55A-39A164C28DB8},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15817.479999999999563,64.010000000000005,AK,190803031402,190803031402,S,NM,190803031406,0.000000000000000,0.000000000000000,37948.312517799997295,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1294.025278300000082,34.168274925699997,37948.312517799997295,0.000000000000000,37948.312517791535356,64011060.063832230865955,6
