"","uRCA","LENGTH_M_sum","AREA_SQKM_mean","OUT_DIST_min","GRADIENT_mean","MNANPRC_M_mean","MEANANNCMS_mean","WIDTH_M_mean","DEPTH_M_mean","MAX_GRAD_D_max","LAKE_max","STRM_ORDER_max","AZIMTH_DEG_mean","SINUOSITY_mean","VAL_WIDTH_mean","FP_WIDTH_mean","DROPMAX_max","Fish_min","Basin_ID_min","VWI_Floor_mean","ValCnstrnt_mean","FlowVel_mean","BFQ_mean","StrmPow_mean","BeavHab_min","FISH_RESID_min","GEP_Cum_mean","GEP_mean","IP_CHIN2_mean","ELEV_M_mean","Shape_Area.x","Area_km2_RCA","Shape_Area.y","Area_km2_VB"
"890",863,1658.675,75.25,126.799,0.017,0.449,0.448,2.603,0.11,0.035,0,4,270.595,1.019,25.334,24.433,0,1,5031504,9.73,9.381,0.933,0.267,51.204,1,1,0.271,0.325,0.474,552.326,1588016.34151987,1.58801634151987,195967.173588194,0.195967173588194
"891",864,541.274,54.577,126.798,0.025,0.463,0.332,2.243,0.101,0.035,0,3,202.92,1.013,5.301,35.914,0,1,5031501,2.364,16.014,1.087,0.246,61.083,1,1,0.282,0.294,0.34,545.741,155206.33862815,0.15520633862815,79913.1899019913,0.079913189901991
"892",865,4338.391,4.726,209.232,0.068,0.489,0.026,0.625,0.049,0.177,0,3,94.911,1.024,7.226,34.884,156.442,0,5031302,11.34,56.781,0.748,0.023,18.711,0,1,0.452,0.334,0.01,1127.305,7389497.6929869,7.3894976929869,488859.061752727,0.488859061752727
"893",866,2504.361,23.799,209.188,0.021,0.483,0.144,1.478,0.08,0.039,0,4,296.179,1.032,30.907,46.937,0,1,5031302,21.049,31.595,0.824,0.097,20.877,1,1,0.418,0.322,0.303,1000.625,2658661.88625631,2.65866188625631,289825.015548855,0.289825015548855
"894",867,487.99,2.622,135.709,0.082,0.46,0.013,0.445,0.04,0.115,0,2,335.91,1.054,8.666,31.367,0,0,5031504,19.438,69.884,0.718,0.013,10.492,0,1,0.255,0.193,0,724.366,1267713.8536403,1.2677138536403,42918.6252912306,0.042918625291231
"895",868,948.112,21.501,135.678,0.023,0.468,0.124,1.373,0.076,0.049,0,3,230.989,1.01,15.074,13.997,0,1,5031504,10.958,10.176,0.85,0.09,22.309,0,1,0.28,0.231,0.266,716.708,996099.376552395,0.996099376552395,136870.701917224,0.136870701917224
"896",869,5439.554,6.993,116.81,0.066,0.426,0.033,0.693,0.052,0.143,0,2,94.57,1.016,12.546,26.57,1.45,0,5031504,18.18,37.817,0.867,0.032,18.539,0,1,0.34,0.311,0.078,559.839,10384853.1865663,10.3848531865663,694276.94813603,0.69427694813603
"897",870,208.64,231.181,116.852,0.01,0.44,1.439,4.654,0.153,0.035,0,5,178.605,1.031,21.419,74.683,0,1,5031504,4.6,16.046,0.904,0.643,63.73,1,1,0.293,0.095,0.799,441.985,44024.7643525331,0.044024764352533,40706.1834765683,0.040706183476568
"898",871,3059.543,3.56,209.159,0.13,0.477,0.019,0.532,0.044,0.197,0,1,60.63,1.014,18.5,17.498,16.422,0,5031302,35.033,32.386,0.869,0.021,27.623,0,1,0.182,0.251,0.004,1172.771,6793729.13086011,6.79372913086011,376331.253906076,0.376331253906076
"899",873,306.274,6.384,80.335,0.024,0.404,0.028,0.656,0.05,0.032,0,3,227.277,1.043,24.594,25.21,0,1,5050701,37.517,38.394,0.65,0.021,5.198,1,1,0.303,0.279,0.162,396.109,108150.360952636,0.108150360952636,32997.2972863147,0.032997297286315
"900",874,526.335,2.12,80.34,0.036,0.389,0.008,0.356,0.036,0.068,0,3,136.512,1.024,13.304,17.242,0,1,5050701,37.53,48.272,0.607,0.008,2.943,0,1,0.286,0.236,0.082,398.95,2411197.30256362,2.41119730256362,82016.3075607333,0.082016307560733
"901",875,1301.604,2.917,117.061,0.064,0.395,0.012,0.422,0.039,0.101,0,1,179.287,1.039,9.851,25.859,0,0,5031504,24.038,60.648,0.649,0.011,7.091,0,1,0.343,0.258,0.051,468.896,2986249.39523506,2.98624939523506,178556.443169669,0.178556443169669
"902",876,2582.229,226.656,117.048,0.007,0.441,1.413,4.611,0.152,0.035,0,5,277.543,1.106,37.719,50.553,0,1,5031504,8.182,10.967,0.734,0.514,48.983,1,1,0.292,0.27,0.796,451.866,50,0.00005,391528.848602867,0.391528848602867
"903",876,2582.229,226.656,117.048,0.007,0.441,1.413,4.611,0.152,0.035,0,5,277.543,1.106,37.719,50.553,0,1,5031504,8.182,10.967,0.734,0.514,48.983,1,1,0.292,0.27,0.796,451.866,2083616.21539618,2.08361621539618,391528.848602867,0.391528848602867
"904",877,126.066,300.263,104.603,0.002,0.43,1.843,5.263,0.164,0.009,0,5,266.905,1.148,6.419,169.075,0,1,5031504,1.22,32.125,0.411,0.355,6.29,1,1,0.304,0.069,0.83,377.9,152227.246324865,0.152227246324865,43004.1332056857,0.043004133205686
"905",878,1329.888,1866.82,104.597,0.004,0.437,12.992,13.909,0.284,0.012,0,6,157.031,1.283,504.783,410.562,0,1,5031702,36.307,29.52,0.818,3.235,173.785,1,1,0.301,0.047,0.916,379.858,423778.237521498,0.423778237521498,423778.237521979,0.423778237521979
"906",879,2856.995,3.685,8.299,0.001,0.306,0.011,0.404,0.038,0.008,0,1,268.048,1.035,193.981,74.383,0,1,5050807,468.567,184.242,0.121,0.002,0.025,1,1,0.009,0.01,0.158,200.963,3043084.90543602,3.04308490543602,1703372.44943974,1.70337244943974
"907",880,539.558,5720.687,8.283,0,0.465,47.157,26.417,0.409,0.008,0,7,249.322,1.21,1028.671,417.451,0,1,5050807,38.938,15.802,0.515,5.57,15.094,1,1,0.29,0.148,0.896,200.18,83263.0150655513,0.083263015065551,83263.015064976,0.083263015064976
"908",881,1028.198,3.667,80.631,0.038,0.405,0.014,0.471,0.042,0.052,0,3,266.256,1.029,28.915,30.745,0,1,5050701,61.431,65.315,0.715,0.014,5.331,0,1,0.31,0.282,0.07,418.006,3934229.55560261,3.93422955560261,92453.7694017182,0.092453769401718
"909",882,1060.624,2.454,80.643,0.036,0.405,0.01,0.388,0.037,0.05,0,2,197.32,1.026,15.208,21.092,0,1,5050701,39.884,54.195,0.627,0.009,3.287,0,1,0.297,0.255,0.07,417.651,2195416.08552028,2.19541608552028,136242.942379789,0.136242942379789
"910",883,2339.3,5714.048,10.582,0.001,0.465,47.125,26.408,0.409,0.008,0,7,294.85,1.2,422.071,1106.956,0,1,5050807,15.983,41.917,0.583,6.297,53.921,1,1,0.29,0.02,0.892,203.445,1642212.37914844,1.64221237914844,1642203.1704757,1.6422031704757
"911",884,472.843,2.524,10.557,0.003,0.327,0.007,0.338,0.034,0.01,0,2,226.388,1.091,115.287,41.264,0,1,5050807,346.533,122.121,0.143,0.002,0.106,1,1,0.229,0.219,0.14,202.775,2014446.75070473,2.01444675070473,410587.516037219,0.410587516037219
"912",885,1996.873,4.106,18.246,0.002,0.326,0.013,0.436,0.039,0.012,0,1,264.647,1.055,10.073,72.265,0,1,5050807,23.975,1675.106,0.148,0.002,0.062,1,1,0.055,0.034,0.167,210.825,3666639.3029342,3.6666393029342,1855477.94115949,1.85547794115949
"913",886,2567.94,5632.133,18.285,0.001,0.467,46.692,26.288,0.408,0.008,0,7,250.511,1.192,319.399,878.223,0,1,5050807,12.15,33.408,0.558,5.986,53.896,1,1,0.293,0.096,0.893,211.267,2379594.95810322,2.37959495810322,941805.983602792,0.941805983602792
"914",887,7378.524,293.926,104.721,0.005,0.432,1.813,5.221,0.163,0.035,0,5,248.691,1.144,35.3,109.718,0,1,5031504,6.777,21.019,0.607,0.517,45.287,1,1,0.306,0.195,0.831,396.086,8182395.0093807,8.1823950093807,2346848.96999989,2.34684896999989
"915",888,2236.812,2.721,104.747,0.006,0.333,0.009,0.365,0.036,0.02,0,1,221.244,1.062,20.66,70.182,0,1,5031504,58.799,190.356,0.243,0.003,0.28,1,1,0.199,0.02,0.149,385.482,975104.833102818,0.975104833102818,802267.149905652,0.802267149905652
"916",889,1413.32,3.291,16.336,0.002,0.318,0.01,0.39,0.037,0.01,1,1,239.128,1.061,107.749,54.567,0,1,5050807,284.841,142.401,0.15,0.002,0.076,1,1,0.019,0.015,0.112,209.172,1653936.23059255,1.65393623059255,1480810.69363173,1.48081069363173
"917",890,2117.94,5639.328,16.292,0.001,0.467,46.73,26.298,0.408,0.008,0,7,273.136,1.182,757.579,732.203,0,1,5050807,28.809,27.842,0.575,6.176,64.506,1,1,0.293,0.095,0.906,209.1,2935278.60667851,2.93527860667851,970131.95172441,0.97013195172441
"918",891,2443.711,38.896,127.303,0.028,0.466,0.231,1.872,0.091,0.037,0,3,211.53,1.004,7.828,17.642,0,1,5031501,4.193,9.372,1.061,0.181,50.283,1,1,0.289,0.389,0.269,582.689,2765386.11727868,2.76538611727868,295519.926291679,0.295519926291679
"919",892,4888.33,11.829,127.341,0.061,0.468,0.066,0.997,0.064,0.136,0,2,176.661,1.01,9.466,19.5,0,0,5031501,9.505,19.373,1.039,0.067,42.253,0,1,0.24,0.304,0.031,704.432,7199017.25483263,7.19901725483264,563076.23640535,0.56307623640535
"920",893,1904.863,5717.431,8.785,0.001,0.465,47.143,26.413,0.409,0.008,0,7,277.969,1.207,1092.422,881.987,0,1,5050807,41.359,33.392,0.625,6.757,84.192,1,1,0.29,0.101,0.908,201.506,25,0.000025,655361.551098707,0.655361551098707
"921",893,1904.863,5717.431,8.785,0.001,0.465,47.143,26.413,0.409,0.008,0,7,277.969,1.207,1092.422,881.987,0,1,5050807,41.359,33.392,0.625,6.757,84.192,1,1,0.29,0.101,0.908,201.506,915944.530171132,0.915944530171132,655361.551098707,0.655361551098707
"922",894,329.706,2.156,8.805,0.003,0.321,0.006,0.315,0.033,0.008,0,2,271.773,1.07,131.193,41.997,0,1,5050807,414.563,133.687,0.16,0.002,0.048,1,1,0.246,0.233,0.137,200.6,1641437.21305093,1.64143721305093,183148.287444986,0.183148287444986
"923",895,1210.599,2.494,693.059,0.088,0.447,0.012,1.762,0.178,0.115,0,2,216.994,1.003,0,-9999,0,1,3070103,0,0,1.992,0.629,526.739,0,1,0.382,0.356,0.045,510.779,2946235.89089433,2.94623589089433,153775.098630131,0.153775098630131
"924",896,797.254,12.556,693.044,0.042,0.458,0.067,3.903,0.279,0.052,0,3,135.856,1.009,49.688,31.732,0,1,3070103,12.724,8.123,2.667,2.904,1220.106,0,1,0.375,0.365,0.116,476.565,459467.313396919,0.459467313396919,98699.7260692882,0.098699726069288
"925",897,1475.954,2.697,136.578,0.119,0.473,0.014,0.459,0.041,0.14,0,1,307.588,1.014,15.523,21.667,3.843,0,5031504,33.549,46.832,0.75,0.014,16.458,0,1,0.315,0.255,0,802.777,4105194.89114525,4.10519489114525,167729.801665632,0.167729801665632
"926",898,1182.964,16.666,136.568,0.036,0.47,0.094,1.195,0.071,0.057,0,3,247.758,1.025,18.52,15.511,0,1,5031504,15.613,13.062,1.007,0.085,31.096,0,1,0.281,0.245,0.159,745.298,1473303.47219688,1.47330347219688,146268.951511627,0.146268951511627
"927",899,7646.011,24.52,695.56,0.012,0.361,0.101,4.718,0.338,0.032,0,4,284.94,1.049,94.394,64.37,0,1,3070104,20.026,13.596,1.529,2.385,324.356,1,1,0.286,0.148,0.319,387.446,15352879.0397699,15.3528790397699,1137540.45063048,1.13754045063048
"928",900,2201.579,171.207,695.555,0.003,0.405,0.927,13.106,0.588,0.031,0,5,213.258,1.547,349.593,259.124,0,1,3070104,26.672,19.763,1.084,8.352,634.446,0,1,0.278,0.052,0.693,353.174,698191.290122474,0.698191290122474,504865.498047425,0.504865498047425
"929",901,3072.203,249.011,113.434,0.006,0.436,1.542,4.817,0.156,0.035,0,5,263.188,1.101,145.172,78.62,0,1,5031503,30.142,16.311,0.657,0.493,45.496,1,1,0.296,0.215,0.823,430.657,2449227.77223988,2.44922777223988,565256.052414588,0.565256052414588
"930",902,4006.025,28.843,113.416,0.017,0.429,0.151,1.517,0.081,0.04,0,3,230.554,1.042,9.881,63.687,0,1,5031503,6.554,41.696,0.742,0.091,17.649,0,1,0.383,0.214,0.325,448.84,4635183.56972977,4.63518356972977,684823.110238987,0.684823110238987
"931",903,2361.518,3.652,708.012,0.052,0.412,0.016,1.999,0.196,0.073,0,2,268.364,1.01,33.973,20.158,0,1,3070104,17.038,10.091,2.283,0.9,450.349,0,1,0.294,0.303,0.059,564.137,5985316.51429554,5.98531651429554,256247.23463575,0.25624723463575
"932",904,887.609,2.294,708.014,0.059,0.397,0.009,1.578,0.174,0.077,0,2,215.178,1.004,34.088,21.712,0,1,3070104,21.462,13.632,2.227,0.61,353.615,0,1,0.292,0.244,0.048,532.81,3286934.8219017,3.2869348219017,125259.624256453,0.125259624256453
"933",905,5754.995,7.851,20.836,0.013,0.341,0.027,0.64,0.049,0.029,0,3,305.384,1.025,41.593,62.158,0,1,5050807,61.03,94.838,0.445,0.014,1.885,1,1,0.212,0.08,0.206,240.665,14281384.9649703,14.2813849649703,1968751.32160528,1.96875132160527
"934",906,1058.908,3.237,20.85,0.003,0.33,0.01,0.391,0.037,0.015,0,1,252.425,1.03,10.836,74.354,0,1,5050807,30.353,194.453,0.176,0.003,0.13,1,1,0.026,0.014,0.155,213.722,503638.918287281,0.503638918287281,503638.918287287,0.503638918287287
"935",907,111.066,15.092,20.731,0.001,0.336,0.055,0.915,0.061,0.008,0,3,273.25,1.438,5.753,94.661,0,1,5050807,6.29,103.496,0.167,0.009,0.109,1,1,0.134,0.007,0.268,212.1,8671.63900907456,0.008671639009075,8671.63900913422,0.008671639009134
"936",908,2917.386,5615.09,20.694,0.001,0.467,46.593,26.26,0.408,0.008,0,7,237.564,1.07,708.028,632.147,0,1,5050807,26.962,24.072,0.586,6.281,63.11,1,1,0.293,0.224,0.906,213.346,3197501.50559479,3.19750150559479,1011429.2240843,1.0114292240843
"937",909,3836.051,8.065,57.056,0.013,0.357,0.03,0.683,0.051,0.03,0,2,51.772,1.015,79.367,70.172,0,1,5050704,118.396,103.382,0.46,0.016,2.252,1,1,0.185,0.037,0.216,286.8,9926871.76478215,9.92687176478215,1725018.62906557,1.72501862906557
"938",910,1877.523,2.887,57.019,0.011,0.336,0.009,0.378,0.037,0.023,0,1,91.514,1.031,11.567,57.562,0,1,5050704,30.533,154.399,0.346,0.005,0.573,1,1,0.092,0.027,0.149,275.194,1693337.71149413,1.69333771149413,828352.06740528,0.82835206740528
"939",911,3072.203,3.516,199.644,0.123,0.48,0.019,0.528,0.044,0.203,1,2,64.022,1.03,14.997,31.951,23.587,0,5031303,27.383,67.319,0.858,0.021,29.94,0,0,0.246,0.226,0,1141.461,7748494.6921053,7.7484946921053,297223.354630519,0.297223354630519
"940",912,1860.808,34.547,199.682,0.028,0.495,0.223,1.838,0.09,0.049,0,3,294.969,1.01,13.175,18.715,1.778,1,5031303,7.142,10.171,1.061,0.176,50.584,0,1,0.381,0.231,0.265,949.89,2422956.89979737,2.42295689979737,238115.483105923,0.238115483105923
"941",913,869.472,2.707,35.962,0.026,0.332,0.008,0.359,0.036,0.036,0,1,84.849,1.061,10.613,37.868,0,1,5050805,29.006,104.36,0.528,0.007,1.821,1,1,0.155,0.101,0.097,247.964,4613805.78045595,4.61380578045595,314336.717292626,0.314336717292626
"942",914,6871.244,187.967,35.924,0.003,0.35,0.848,3.578,0.132,0.013,0,5,242.417,1.265,180.382,88.314,0,1,5050805,50.796,24.757,0.391,0.184,7.412,1,1,0.207,0.065,0.674,245.728,6889538.69573617,6.88953869573617,1796251.6448109,1.79625164481089
"943",915,2834.031,4.981,137.663,0.08,0.478,0.027,0.633,0.049,0.134,0,2,278.481,1.007,18.522,16.244,1.127,0,5031504,30.221,26.558,0.935,0.03,22.007,0,1,0.33,0.324,0.043,859.265,7179325.9922874,7.1793259922874,225226.628893773,0.225226628893773
"944",916,915.183,7.894,137.664,0.049,0.468,0.043,0.81,0.057,0.059,0,2,210.014,1.009,25.175,16.623,0,1,5031504,30.967,20.532,1.013,0.046,22.426,0,1,0.242,0.253,0.085,784.091,1195756.21021226,1.19575621021226,118873.54634762,0.11887354634762
"945",917,1509.828,8.07,706.504,0.033,0.399,0.035,2.934,0.248,0.043,0,3,282.295,1.013,45.033,28.499,0,1,3070104,15.335,9.706,2.18,1.59,524.901,0,1,0.3,0.311,0.115,484.341,1893428.3800754,1.8934283800754,148290.605447923,0.148290605447923
"946",918,288.848,2.018,706.497,0.059,0.379,0.008,1.447,0.168,0.07,0,2,239.947,1.011,29.57,24.743,0,1,3070104,20.437,17.094,2.158,0.524,303.209,0,1,0.281,0.174,0.045,465.592,1561670.95874236,1.56167095874235,38120.4107865393,0.038120410786539
"947",919,1888.026,7.985,693.839,0.045,0.471,0.043,3.205,0.247,0.073,0,3,151.821,1.012,31.715,19.538,0,1,3070103,9.919,6.102,2.485,1.951,929.981,0,1,0.373,0.436,0.114,531.398,2971742.79722753,2.97174279722753,214667.427396988,0.214667427396988
"948",920,604.767,2.225,693.827,0.089,0.45,0.011,1.677,0.172,0.134,0,1,206.997,1.004,29.632,21.963,0,1,3070103,17.667,13.046,2.299,0.664,572.957,0,1,0.385,0.347,0.046,522.548,1827876.15584805,1.82787615584805,69446.8865920509,0.069446886592051
"949",921,218.995,194.736,35.724,0.004,0.349,0.879,3.641,0.133,0.013,0,5,37.72,1.288,4.321,93.116,0,1,5050805,1.19,25.578,0.511,0.248,9.317,1,1,0.204,0.039,0.665,237.628,48118.9831225637,0.048118983122564,48118.9831227054,0.048118983122705
"950",922,3835.046,3.719,35.675,0.006,0.331,0.012,0.426,0.039,0.027,0,1,281.776,1.04,29.449,73.426,0,1,5050805,68.516,175.236,0.257,0.004,0.369,1,1,0.07,0.024,0.165,249.265,13166649.289533,13.166649289533,1995507.12109867,1.99550712109867
"951",923,8175.092,11.483,57.438,0.024,0.392,0.05,0.867,0.059,0.067,0,3,135.365,1.021,74.553,77.356,0,1,5050704,81.342,86.208,0.694,0.035,8.38,0,1,0.279,0.103,0.199,331.208,12901245.9550273,12.9012459550273,2075366.21168938,2.07536621168938
"952",924,5419.787,179.915,57.461,0.003,0.377,0.895,3.674,0.134,0.013,1,5,257.66,1.22,112.245,127.013,0,1,5050704,30.598,34.597,0.405,0.199,7.342,1,1,0.256,0.037,0.686,268.81,5443841.06118035,5.44384106118035,2332514.52102027,2.33251452102027
"953",925,7061.036,15.006,105.849,0.016,0.411,0.071,1.04,0.065,0.039,0,3,232.793,1.033,13.104,38.348,0,1,5031702,13.058,36.302,0.563,0.037,7.544,1,1,0.347,0.146,0.248,412.284,8564070.54144593,8.56407054144593,2597530.31975199,2.59753031975199
"954",926,6001.391,1820.495,105.81,0.001,0.437,12.843,13.83,0.283,0.012,0,6,174.427,1.23,442.921,497.967,0,1,5031702,32.023,36.006,0.542,2.125,42.871,1,1,0.301,0.091,0.91,385.887,4553353.91068291,4.55335391068291,1857351.87181479,1.85735187181479
"955",927,4493.635,4.944,24.57,0.016,0.339,0.017,0.506,0.043,0.031,0,3,274.46,1.018,21.938,68.492,0,1,5050807,41.427,137.722,0.454,0.01,1.766,1,1,0.232,0.069,0.162,244.862,10070252.5470933,10.0702525470933,1654694.28215689,1.65469428215689
"956",928,2230.807,4.018,24.57,0.002,0.331,0.013,0.438,0.04,0.022,0,1,246.84,1.042,57.958,57.82,0,1,5050807,147.949,133.106,0.154,0.003,0.082,1,1,0.084,0.029,0.166,218.676,2432287.08001624,2.43228708001624,1492420.40662853,1.49242040662853
"957",929,2678.086,3.728,111.597,0.057,0.381,0.015,0.471,0.042,0.131,0,2,71.506,1.029,8.531,31.765,0,0,5031504,17.98,65.426,0.698,0.014,8.232,0,1,0.346,0.292,0.082,462.75,6224393.71846834,6.22439371846834,392984.536559946,0.392984536559946
"958",930,2022.02,283.563,111.557,0.005,0.434,1.756,5.137,0.162,0.035,0,5,241.844,1.148,93.94,87.48,0,1,5031503,18.46,17.046,0.612,0.508,41.671,1,1,0.305,0.312,0.849,417.167,1957806.16524049,1.95780616524049,419742.208727951,0.419742208727951
"959",931,2396.69,3.45,195.624,0.099,0.487,0.019,0.532,0.045,0.12,0,2,89.856,1.012,23.676,29.917,0,0,5031304,45.643,56.469,0.765,0.018,17.658,0,1,0.235,0.132,0.003,1026.499,6073606.63555458,6.07360663555458,288758.016737089,0.288758016737089
"960",931,2396.69,3.45,195.624,0.099,0.487,0.019,0.532,0.045,0.12,0,2,89.856,1.012,23.676,29.917,0,0,5031304,45.643,56.469,0.765,0.018,17.658,0,1,0.235,0.132,0.003,1026.499,17.0982654052797,0.000017098265405,288758.016737089,0.288758016737089
"961",932,4609.284,6.798,195.622,0.052,0.481,0.038,0.741,0.053,0.086,0,2,50.489,1.024,23.011,32.364,0,1,5031304,35.114,48.964,0.944,0.04,20.618,0,1,0.249,0.135,0.096,1022.339,10988772.636493,10.988772636493,569008.27209006,0.56900827209006
"962",933,189.35,12.03,24.392,0.014,0.334,0.043,0.809,0.057,0.022,0,3,312.07,1.04,7.158,83.351,0,1,5050807,8.85,103.03,0.499,0.023,3.791,1,1,0.137,0.022,0.229,216.704,101834.769422378,0.101834769422378,101834.769422282,0.101834769422282
"963",934,3391.995,5595.559,24.382,0.001,0.468,46.48,26.228,0.408,0.008,0,7,241.438,1.155,771.825,769.391,0,1,5050807,29.428,29.335,0.616,6.59,79.546,1,1,0.294,0.058,0.908,217.128,2831568.56322901,2.83156856322901,1398728.88908307,1.39872888908307
"964",935,2494.569,166.392,697.757,0.003,0.406,0.91,12.996,0.584,0.031,0,5,225.802,1.503,230.304,136.176,0,1,3070104,17.723,10.474,1.096,8.315,433.614,0,1,0.282,0.118,0.699,360.691,1816498.33287085,1.81649833287085,439818.308371172,0.439818308371172
"965",936,503.492,2.198,697.801,0.007,0.344,0.007,1.418,0.171,0.031,0,1,188.824,1.014,61.356,55.678,0,1,3070104,43.332,39.275,0.645,0.155,16.224,1,1,0.106,0.016,0.136,357.936,981502.67781989,0.98150267781989,150901.102774355,0.150901102774355
"966",937,1785.096,3.372,138.532,0.101,0.473,0.017,0.516,0.044,0.118,0,1,252.971,1.012,13.37,20.703,0,0,5031504,25.576,40.49,0.75,0.017,16.738,0,1,0.24,0.277,0,887.769,4923367.04268798,4.92336704268798,191757.410650111,0.191757410650111
"967",938,726.127,2.81,138.532,0.089,0.464,0.014,0.458,0.041,0.102,0,1,198.249,1.008,20.392,19.597,0,0,5031504,43.917,43.814,0.706,0.014,11.568,0,1,0.231,0.239,0.038,833.897,2304960.72579648,2.30496072579648,72944.0961020692,0.072944096102069
"968",939,437.843,14.214,195.222,0.053,0.476,0.082,1.119,0.068,0.066,0,3,48.125,1.013,40.697,33.989,0,1,5031304,36.347,30.373,1.204,0.092,48.943,0,1,0.212,0.114,0.102,903.05,185533.091232545,0.185533091232545,54623.3839328074,0.054623383932807
"969",940,1943.614,2.402,195.186,0.087,0.474,0.012,0.434,0.04,0.148,0,1,100.007,1.015,14.51,35.505,5.051,0,5031304,33.896,81.078,0.765,0.013,11.461,0,1,0.179,0.126,0.011,978.876,3823624.94943233,3.82362494943233,167994.585158488,0.167994585158488
"970",941,1196.899,24.131,55.952,0.007,0.341,0.09,1.166,0.07,0.013,0,2,164.269,1.036,61.802,87.742,0,1,5050704,53.384,75.787,0.417,0.034,2.764,1,1,0.099,0.04,0.327,262.172,567998.61620553,0.567998616205529,292383.644246607,0.292383644246607
"971",942,1708.025,199.053,55.961,0.003,0.376,0.992,3.868,0.138,0.013,0,5,263.403,1.209,58.98,86.448,0,1,5050704,15.259,22.353,0.403,0.215,8.083,1,1,0.25,0.037,0.724,260.4,810208.553213346,0.810208553213346,795696.225869635,0.795696225869635
"972",943,305.563,2.404,187.043,0.079,0.467,0.012,0.426,0.039,0.082,0,1,22.907,1.016,7.872,19.457,0,1,5031404,18.533,45.61,0.72,0.012,9.231,0,1,0.349,0.258,0.05,869.61,1564693.24694523,1.56469324694523,39787.6457043779,0.039787645704378
"973",944,113.137,2.01,187.045,0.094,0.472,0.01,0.393,0.038,0.094,0,2,312.6,1.009,7.849,45.231,0,1,5031404,19.95,114.97,0.628,0.009,8.58,0,1,0.359,0.225,0.045,862.254,857497.712615713,0.857497712615713,4240.86652870964,0.00424086652871
"974",945,7923.609,11.239,69.676,0.02,0.406,0.051,0.848,0.057,0.051,0,3,265.846,1.028,38.088,43.055,0,1,5050703,42.7,50.766,0.61,0.031,5.582,0,1,0.287,0.21,0.22,378.287,18171578.9443168,18.1715789443168,895325.981296118,0.895325981296118
"975",946,5434.371,11,69.681,0.024,0.427,0.054,0.897,0.06,0.056,0,3,237.368,1.018,32.359,41.615,0,1,5050703,34.83,46.301,0.714,0.038,8.917,0,1,0.284,0.245,0.209,370.72,9422959.58265931,9.42295958265931,654304.935609491,0.654304935609491
"976",947,5335.792,5.323,27.866,0.015,0.338,0.018,0.518,0.044,0.035,0,3,232.733,1.039,71.036,77.829,0,1,5050807,154.755,145.616,0.44,0.01,1.499,1,1,0.22,0.071,0.172,250.545,17.1065540360191,0.000017106554036,1425748.16354454,1.42574816354454
"977",947,5335.792,5.323,27.866,0.015,0.338,0.018,0.518,0.044,0.035,0,3,232.733,1.039,71.036,77.829,0,1,5050807,154.755,145.616,0.44,0.01,1.499,1,1,0.22,0.071,0.172,250.545,11414658.3384897,11.4146583384897,1425748.16354454,1.42574816354454
"978",948,1211.604,4.526,27.858,0.001,0.335,0.015,0.472,0.042,0.01,0,1,271.733,1.06,99.341,38.466,0,1,5050807,214.408,85.046,0.135,0.003,0.061,1,1,0.051,0.043,0.175,220.124,1686164.37669273,1.68616437669273,1003325.18804614,1.00332518804614
"979",949,948.909,5609.181,23.486,0.001,0.467,46.559,26.25,0.408,0.008,0,7,209.856,1.307,516.837,953.778,0,1,5050807,19.689,36.334,0.53,5.678,50.147,1,1,0.293,0.018,0.903,215.089,623214.021829261,0.623214021829261,623214.021828879,0.623214021828879
